,international plan,voice mail plan,total day minutes,total eve minutes,total night minutes,total intl minutes,total intl calls,total intl charge,customer service calls,avg duration,churn
4802,-0.33029930840995514,-0.6175686715060882,1.6236722430634372,0.43683172216274235,1.2056153306680037,0.3689015195636966,-0.600015933279084,0.36695304896941194,1.1020726608545142,-1.4927053676609092,1
4668,3.0275570506458265,1.1029665881311037,0.5379138218785282,-0.27875714465531737,-0.9216723685289998,-0.1279205659571602,-1.009405436206726,-0.12714996992896171,0.34070064751595436,-0.43292008449209274,1
2881,-0.33029930840995514,-0.6175686715060882,1.1123543145143464,-0.4037565146149736,-1.343795791218805,-0.8098634385558622,0.6247143495875908,-0.8105718666408038,1.1020726608545142,0.5801818709769583,0
3446,-0.33029930840995514,-0.6175686715060882,1.8543137259460893,1.1132363393109193,-0.3772143250058013,0.2466412206974422,-0.02084172332826567,0.242942830511499,0.7824431946438812,-0.996113879621505,1
4274,-0.33029930840995514,-0.6175686715060882,1.8206729907526573,0.5136863005134721,-0.836332661703442,0.944463747316585,-0.6330069682940167,0.9463324422104757,-0.42067136582260545,-0.23354909788341618,1
223,-0.33029930840995514,-0.6175686715060882,-0.3549816154487762,-1.2212262960285383,2.191567375839907,-0.20219470133577175,-1.009405436206726,-0.2015315389197671,-1.1820433791611653,-0.8041553520621738,0
3796,-0.33029930840995514,-0.6175686715060882,1.0192564298886286,0.1692140697996244,-0.5535117960580885,0.23120094548712306,0.6247143495875908,0.23537373827792674,0.8166656759175133,-0.5447257280086159,1
2807,-0.33029930840995514,-0.6175686715060882,1.4814838788730291,-0.42739419504139026,-1.3122124240089004,-1.0958251972476696,1.441774242484749,-1.1018520233769522,1.1020726608545142,1.0629647696474989,0
626,-0.33029930840995514,-0.6175686715060882,-0.46700601060240626,0.06505748050895,-0.10414862823004424,-0.16644948149929534,-0.1923455433095676,-0.16181151754665626,0.34070064751595436,0.2392690363625201,0
3076,-0.33029930840995514,-0.6175686715060882,-0.04249161023841269,0.5262766184429577,0.7768401376059285,-0.09025035330498787,0.7945756851003003,-0.08947391563903206,0.9738374255267509,-1.0822404076776306,1
2814,-0.33029930840995514,-0.6175686715060882,-0.5404646303752785,-0.015704594281305696,1.2874934894563834,0.2624931565384155,-0.6008754897581468,0.26186871043319576,0.34070064751595436,-0.2524016840847782,0
2145,3.0275570506458265,1.6192531229948277,0.14637346450107683,-0.6125560250483177,-0.5167063624094245,0.6556905747396505,-0.1923455433095676,0.6590689241643065,-0.42067136582260545,0.8524241653231208,0
189,-0.33029930840995514,-0.6175686715060882,-0.09971291173804518,-2.0052093635046804,0.199841281165289,-0.9170990980652899,-1.009405436206726,-0.9164919236357668,0.34070064751595436,1.7088260896651777,0
4587,-0.33029930840995514,1.6192531229948277,-0.6953573303061825,0.17344144755493507,-0.09213015461995433,-0.644137251795615,-0.2517756271075755,-0.6448327009765991,3.3861887008701936,0.5733525085486777,1
3653,-0.33029930840995514,-0.6175686715060882,-1.5193830074391146,-1.0907105145641756,1.4077511360572905,0.5259473520735143,-0.6008754897581468,0.5259483127052156,2.402986707021819,-0.7439214961586826,1
1214,-0.33029930840995514,-0.6175686715060882,1.07562500462791,-0.26980965886528135,-0.2265341761684249,0.5484549152302232,-0.1923455433095676,0.5531488671693435,1.863444674193074,-0.7232479573465673,0
1243,-0.33029930840995514,-0.6175686715060882,-1.343000051393907,-1.195618808899921,-2.1827289827318994,0.4054740358843193,-0.6008754897581468,0.4075087888012696,-0.42067136582260545,2.4827965661276856,0
290,-0.33029930840995514,-0.6175686715060882,0.5779428556667011,-0.23435313822565665,-1.549087678083186,-1.9894556931595675,-0.1923455433095676,-1.9889325007097665,1.1020726608545142,0.017252470141856904,0
505,-0.33029930840995514,-0.6175686715060882,1.0076757813380035,1.5443823138621724,0.6459563430051933,-2.9545766287444177,-1.009405436206726,-2.955453020788803,-0.42067136582260545,-0.7842200109772671,1
4728,-0.33029930840995514,-0.6175686715060882,-1.2405642910650596,0.7786170071125336,0.27588231370331,0.7898629496915912,0.1477714954204875,0.7915952280735916,2.9098775012239884,0.12375945079211204,1
3698,3.0275570506458265,-0.6175686715060882,0.1669492257979792,-0.5527423182699418,0.19232501572708988,1.5229617544906306,-1.0738805448921716,1.5182550635348835,-0.22022750689599668,0.3054603383069833,1
4103,-0.33029930840995514,-0.6175686715060882,0.28311172848845934,0.9776973017990525,0.8020966205212728,-0.0755548281090406,0.08778892988667067,-0.07480609403971064,-0.3010268687379879,-0.14701638686515772,1
3499,3.0275570506458265,-0.6175686715060882,1.012785333839761,0.6381564001829114,-1.3096207991949775,0.19383085788513613,-1.3228304552199759,0.1913866047423912,0.7475809977129068,-0.7107070806897768,1
3794,-0.33029930840995514,-0.6175686715060882,2.198447641677774,0.2707046270481131,0.299990034555553,0.016652752375085456,-0.5241709582285279,0.022629056755292476,-0.722113120297959,-0.41288642740254244,1
3626,-0.33029930840995514,-0.6175686715060882,0.8400803280817041,1.9404984625531125,0.9065235341549851,0.364846703638841,-0.2511343066848427,0.3595058543242263,-0.4754532973821213,-1.597120707475983,1
1228,-0.33029930840995514,-0.6175686715060882,-0.9279588496771792,-0.2540512052476703,0.661748026610146,0.3339835962113671,-0.6008754897581468,0.3280687460550474,0.34070064751595436,0.06074386590047708,0
1172,-0.33029930840995514,-0.6175686715060882,0.29696363503546463,0.16157800891681678,-0.0074245661497108605,-0.7026277790464341,-0.6008754897581468,-0.7046518096458408,-0.42067136582260545,-0.688806929370554,1
4273,-0.33029930840995514,-0.6175686715060882,-1.4354596058357623,-1.4420263614127347,1.1452747222368551,0.6961032648520277,-0.6008754897581468,0.6982184061007265,2.1613656819145,-0.7523278027607402,1
1786,-0.33029930840995514,-0.6175686715060882,0.4200068231550259,1.168149233741712,-0.4752531929464246,-0.38092080051815136,0.21618440313901155,-0.3868916386609524,1.1020726608545142,-0.6094808192129103,0
3333,-0.33029930840995514,1.6192531229948277,-0.14847117008387073,-0.3465878017363544,-0.1337271145633487,0.3213547608646946,-0.6008754897581468,0.32143523020789955,1.863444674193074,-0.2978529395438163,1
1470,-0.33029930840995514,-0.6175686715060882,0.46224552952442716,-1.1384944145360814,-0.7042326052182338,0.2624931565384155,-0.1923455433095676,0.26186871043319576,3.3861887008701936,0.4511541819065747,0
2427,-0.33029930840995514,1.6192531229948277,0.010475017921263135,-1.4457842600794937,0.7091230774250031,-0.9885895377382418,-0.6008754897581468,-0.982691959257619,-1.1820433791611653,0.465506842612946,0
2574,-0.33029930840995514,1.6192531229948277,-0.4210943732443611,-2.5587250468232625,1.188795466925431,1.1203784326138377,2.2588341353819072,1.1224691735172694,-0.42067136582260545,1.7048093197606782,0
1720,-0.33029930840995514,-0.6175686715060882,1.705532669180289,-1.8318663737109602,-0.31536239644628195,0.8701618937585059,-1.009405436206726,0.8709090381542325,-1.1820433791611653,-0.09354419863158249,0
1085,-0.33029930840995514,1.6192531229948277,-0.4743518725796936,-1.2428941697527531,0.237346529727051,2.014008928525736,0.21618440313901155,2.009549650850084,-0.42067136582260545,1.7931124859886995,0
2203,-0.33029930840995514,-0.6175686715060882,0.8919784551957297,1.4892277262005342,1.5460823084874789,-0.13070426166281954,0.21618440313901155,-0.13533150329791552,0.34070064751595436,-1.6396347494903933,1
1654,-0.33029930840995514,-0.6175686715060882,-0.45047782115350987,2.554893152091471,-0.23837793887213904,1.1561236524503136,-0.6008754897581468,1.1621891948903802,-0.42067136582260545,-0.4889885202464257,0
2202,-0.33029930840995514,-0.6175686715060882,0.6367097514849986,-0.08070821545395027,-0.8601754808171387,-1.5605130551218565,1.441774242484749,-1.5652522727299147,-1.1820433791611653,-0.34837804348818835,0
2151,3.0275570506458265,-0.6175686715060882,-0.1878632554654915,0.33492099871053677,-0.3410238823043298,-0.30943036084519915,1.8503041889333283,-0.30745159591473015,-0.42067136582260545,0.05419565151275905,0
4243,-0.33029930840995514,-0.6175686715060882,-0.7861963428469129,0.16412582440182155,-0.7969672088724672,0.6909844882825699,-1.0076861188007251,0.6851031688942661,1.8650468090749286,0.04628143879726565,1
2951,-0.33029930840995514,1.6192531229948277,-0.09053058426643616,-0.4786091692986255,0.2551121737826225,-0.5239016798640546,0.21618440313901155,-0.5192917099046561,0.34070064751595436,-0.30529039390992263,0
3456,0.32071403355619443,-0.6175686715060882,1.2297006883698613,0.2109235817142633,1.2589516276745896,1.1181899896218948,-0.8509957740343226,1.11233655486203,-0.5682843920755838,-1.0977076468704585,1
726,-0.33029930840995514,-0.6175686715060882,-0.8526637644099854,0.11036303465958151,0.3972373262271936,0.012276617683084287,1.441774242484749,0.010308575070158331,-0.42067136582260545,-0.020893732249204596,0
132,-0.33029930840995514,-0.6175686715060882,0.23268734273420147,-0.6361937054747344,-1.2174623223791858,-0.30943036084519915,0.6247143495875908,-0.30745159591473015,-0.42067136582260545,0.4422035672070601,0
1572,-0.33029930840995514,1.6192531229948277,0.1004618271430317,0.9573799166061667,-0.8621494412677576,-1.0243347575747177,1.0332442960361699,-1.02241198063073,-1.1820433791611653,0.7410648825109468,0
2192,-0.33029930840995514,1.6192531229948277,-0.8324626439724456,0.21673259657845512,-0.6687013171070914,-0.7383729988829106,0.21618440313901155,-0.7443718310189522,-0.42067136582260545,2.022921828349338,0
3588,3.0275570506458265,1.6192531229948277,0.10427616091268171,-0.12656968076364822,-0.41902418285125054,1.2190126329590005,3.826878619909591,1.2204242927432218,-0.42067136582260545,0.34878553525183975,1
1328,-0.33029930840995514,1.6192531229948277,1.6320740494074168,0.41962268690519494,-1.6556815424166145,0.012276617683084287,-0.6008754897581468,0.010308575070158331,-1.1820433791611653,-0.002413772555358049,0
790,-0.33029930840995514,-0.6175686715060882,2.6035642959036527,-0.6499823523901437,-0.15547159994613932,-0.8098634385558622,-0.1923455433095676,-0.8105718666408038,-0.42067136582260545,-0.8660229931019181,1
3820,-0.33029930840995514,-0.6175686715060882,0.7174491464646058,1.4548959291241939,0.8102291238121923,0.072570578305169,-0.3724656249908509,0.07531951107139578,-0.42067136582260545,-0.8780932033147495,1
3765,3.0275570506458265,-0.6175686715060882,1.121732248618097,0.09181567297263771,0.9322072896257217,0.5916390718470597,-0.15134195014865215,0.5878624758266557,-0.11593544814062717,-0.95483079411784,1
2369,-0.33029930840995514,1.6192531229948277,-2.110642628020422,-0.4884582028096323,0.8551961507708127,-3.669481025473936,-1.8264653291038841,-3.670413405504803,0.34070064751595436,0.20725616628450458,0
3357,-0.33029930840995514,-0.6175686715060882,2.199540463288784,-0.21016414546207357,0.8574904731588604,0.18772795661819514,-0.1923455433095676,0.1884216559627767,-0.48983333854108324,-1.2446385382004346,1
5065,1.5660791871882118,-0.6175686715060882,2.2581698127336933,0.9676680120434613,1.4145522918503057,1.1468644006893134,1.6724950722080334,1.1461377333719225,-0.42067136582260545,-1.9370622593116742,1
2493,-0.33029930840995514,-0.6175686715060882,0.8534126798149718,2.042743409519117,-0.4002426958229012,0.8344166739220301,-0.1923455433095676,0.8311890167811211,0.34070064751595436,-0.45708821203880484,1
4071,-0.33029930840995514,-0.6175686715060882,0.7574857871729337,0.1755301204400296,-0.6369443920482714,0.1999424166374798,0.6247143495875908,0.2044986993918011,1.0386008899417436,-0.43646424595063515,1
2708,3.0275570506458265,-0.6175686715060882,2.4327730049317244,-1.4083579327376676,0.31827890820243177,0.08376705735603587,-1.009405436206726,0.08974861781638059,-1.1820433791611653,-0.9310275639279223,1
1700,-0.33029930840995514,-0.6175686715060882,0.6679296648884696,-1.0931888603854498,-0.28772695013761523,0.6556905747396505,-0.1923455433095676,0.6590689241643065,-0.42067136582260545,0.5526591557835697,0
1240,3.0275570506458265,-0.6175686715060882,0.7322059571897328,0.4885659214822426,1.0624619980858125,0.6199453549031747,-0.1923455433095676,0.6193489027911957,1.863444674193074,-0.8220194470010409,0
2487,-0.33029930840995514,-0.6175686715060882,-1.3980940162235613,-0.22844371811905234,0.50777911146186,1.477830630978597,-0.6008754897581468,1.4799493658752692,-0.42067136582260545,1.2256262353811573,0
5027,-0.33029930840995514,1.6192531229948277,-0.2531383195833591,-0.6778343651128891,0.08892136942267692,-0.5913318941568244,-0.8533064519595327,-0.59303500721403,2.804349357392107,0.44291643923217694,1
3659,3.0275570506458265,-0.6175686715060882,0.5036498836061103,1.7767347935761921,0.08579467428487714,0.4540456019817086,1.2296561514543687,0.4534191899776914,-0.42067136582260545,-0.9665166070637561,1
1466,-0.33029930840995514,-0.6175686715060882,0.2730895836092815,-0.27965869237628815,0.43079465388771776,0.1910027168654639,0.21618440313901155,0.1956686748113436,1.1020726608545142,-0.6322119604384786,0
3664,-0.33029930840995514,1.6192531229948277,0.3458195697880331,-0.8510193925160764,-0.22040820601108835,-0.40980287511830726,0.024241537470309216,-0.40685893766087633,0.13887536739875717,0.733003118735455,1
1150,-0.33029930840995514,1.6192531229948277,0.7487341466386291,1.6724197495052608,0.03008068241205113,-0.30943036084519915,0.6247143495875908,-0.30745159591473015,1.863444674193074,-1.26518667921563,0
1318,-0.33029930840995514,-0.6175686715060882,-0.9316317806658226,0.15369878210801122,0.012315038356479601,1.3348497516326931,1.0332442960361699,1.334309287507195,-0.42067136582260545,-0.16902983435520116,0
2927,-0.33029930840995514,-0.6175686715060882,0.3024730315184303,0.24627969711147552,-0.09230486552632951,-0.845608658392338,0.6247143495875908,-0.8502918880139153,-0.42067136582260545,-1.0738940502556336,0
2181,-0.33029930840995514,-0.6175686715060882,1.1656118138496787,-0.33481328003792593,-0.3390499218537103,1.7995376095068805,0.6247143495875908,1.7977095368601577,-1.1820433791611653,-0.710295783873068,1
3920,3.0275570506458265,-0.6175686715060882,-0.05615173960912645,-0.6623159301020408,-0.3332550550963018,-0.9935918189064138,-1.009405436206726,-0.9930955715348998,-0.42067136582260545,1.138682634221523,1
3917,-0.33029930840995514,-0.6175686715060882,0.9090946105926946,2.118356075235917,0.4396260053357991,1.4428147902820512,0.31727488601492426,1.441791346738536,-0.8484576310810612,-1.0108800286052806,1
2112,-0.33029930840995514,-0.6175686715060882,-1.6533627199342924,-0.42542438833918844,0.46632594199886024,0.7271810144126027,-1.4179353826553052,0.7252689597861581,1.1020726608545142,0.45852383685227355,0
4186,-0.33029930840995514,-0.6175686715060882,-0.8654289623696029,0.3602932776074796,-1.2967784637299618,0.7585819104608336,-0.8500003296992542,0.7598369308837801,1.863444674193074,0.7379109450693558,1
375,-0.33029930840995514,-0.6175686715060882,-0.29621471963047813,0.7722180865992386,-0.7397638933293769,0.4769644755572709,-1.009405436206726,0.47370882442312123,0.34070064751595436,1.1029699370610968,1
2740,-0.33029930840995514,-0.6175686715060882,-0.5037353204888424,0.287645637857704,1.202613190079764,0.6199453549031747,1.0332442960361699,0.6193489027911957,-0.42067136582260545,0.37286846412860614,0
579,-0.33029930840995514,-0.6175686715060882,0.2804354455865688,0.24627969711147552,-0.2107424925634723,0.4412192557207951,1.0332442960361699,0.4472288101743805,-1.1820433791611653,-0.29899125447564473,0
2404,-0.33029930840995514,-0.6175686715060882,0.5779428556667011,0.3171927383907244,0.26300801558509884,-0.16644948149929534,1.0332442960361699,-0.16181151754665626,1.1020726608545142,-0.6138060280659415,0
3641,2.8956254933108694,-0.6175686715060882,1.1759580430361056,0.5125432075052947,0.9991826884458659,1.2485445338162027,0.18408178391435626,1.2441293495952708,0.31078602798194493,-1.3322446211104326,1
4589,-0.33029930840995514,-0.6175686715060882,2.162351236279586,0.004401865090363832,0.2843020049718826,-0.22150633825339106,-0.1923455433095676,-0.22071463335740504,0.34070064751595436,-1.0062779221909106,1
4120,3.0275570506458265,0.5943971373415382,0.4700696098212044,-0.5292550025616216,0.6024280811305651,-1.3031607361665536,-1.009405436206726,-1.3029689154691293,-1.1820433791611653,-0.15770357530151546,1
440,-0.33029930840995514,-0.6175686715060882,0.4236797541436693,-0.7465028807980105,1.3151289357650506,-0.7026277790464341,-0.6008754897581468,-0.7046518096458408,-1.1820433791611653,0.004906463183417512,0
3983,-0.33029930840995514,-0.6175686715060882,-0.9038451562272668,-0.37403733168069747,0.4504476021391014,-0.862703046100193,-0.6541624922376098,-0.8583498847070745,2.624816687531634,-0.3992588294226722,1
1133,-0.33029930840995514,1.6192531229948277,-0.6873818699210229,-0.34466231354893273,-0.7239722097244243,-0.23793992117224755,-0.1923455433095676,-0.24125156029287853,-0.42067136582260545,2.032239367012469,0
2079,-0.33029930840995514,-0.6175686715060882,1.4429181034922718,-0.7780197880332321,0.46632594199886024,0.5127096953937467,0.21618440313901155,0.5134288457962326,-0.42067136582260545,-0.2800575592319942,0
4172,-0.33029930840995514,1.6192531229948277,-0.02457778707397293,0.2698528402398016,0.16494884078713293,-0.34974585011368386,1.3373075789780993,-0.35225009212589603,-0.12863159757945541,0.8632070328229147,1
4007,-0.33029930840995514,1.6192531229948277,-0.42031009259111757,-0.7359126356758089,-1.046901724625047,1.0427467698619333,-0.1923455433095676,1.0477775814001624,1.863444674193074,0.8421126335097262,1
780,3.0275570506458265,-0.6175686715060882,1.105008452537059,1.5916576747150046,-0.3548416054586629,0.4054740358843193,-1.4179353826553052,0.4075087888012696,-0.42067136582260545,-1.0721445264416067,1
4622,-0.33029930840995514,-0.6175686715060882,-0.7033126746276213,0.5626446204922866,0.2628999363590637,-0.8792241317249384,-0.9363832058924925,-0.8751941887102754,1.727354081578909,0.21997403355324985,1
1744,-0.33029930840995514,-0.6175686715060882,1.1803035378042535,-2.304619982239287,-0.4278781421315674,1.2276140921232652,1.441774242484749,1.2283892305122324,0.34070064751595436,-0.2711606314577379,0
875,3.0275570506458265,-0.6175686715060882,-0.3513086844601323,1.8319740923835706,2.0751037092533835,0.8344166739220301,0.21618440313901155,0.8311890167811211,1.863444674193074,-1.6726042761801394,0
4645,-0.33029930840995514,-0.6175686715060882,0.9115084069844738,2.4694676460684,-0.01582154218670606,-0.3169121996346865,-1.2889969006557767,-0.32064789896345985,-0.300520869524588,-0.5598420465635079,1
4132,-0.33029930840995514,-0.6175686715060882,-0.8807386941463121,0.2371360055865345,0.679989180939194,-1.0435601493708908,-0.8384412931750753,-1.0428405001026122,3.7048123780822952,-0.08527796512887417,1
1863,-0.33029930840995514,-0.6175686715060882,-1.7121296157525903,0.7446407927684195,0.7288626819311936,0.7986714540855543,-1.4179353826553052,0.8047090025323803,0.34070064751595436,-0.6004612302666105,0
818,-0.33029930840995514,-0.6175686715060882,-0.2466301512837896,-2.3952310905405496,0.24129445062828886,0.8701618937585059,-1.009405436206726,0.8709090381542325,-0.42067136582260545,1.0684374075132552,0
2129,-0.33029930840995514,-0.6175686715060882,0.3428752723935098,0.03748018667813138,-1.087180932638329,-1.8464748138136642,0.21618440313901155,-1.8432924223416927,-0.42067136582260545,-0.4911952714421753,0
2611,3.0275570506458265,1.6192531229948277,1.200504658241793,0.3684077126479597,0.18404959756033695,-0.20219470133577175,0.6247143495875908,-0.2015315389197671,1.863444674193074,0.017873026150304425,0
962,-0.33029930840995514,-0.6175686715060882,-0.8489908334213414,1.0755683187382483,0.5354145577705268,0.4769644755572709,-1.009405436206726,0.47370882442312123,-1.1820433791611653,-0.4667667172843902,0
4644,-0.33029930840995514,-0.6175686715060882,1.2297526038302176,1.2048378462400282,0.012725502129394273,-0.6004671833800037,0.44134400162152276,-0.5993312182251125,-1.1820433791611653,-1.4614685711283244,1
2775,3.0275570506458265,-0.6175686715060882,0.17575691241022562,0.43932075392720854,1.3328945798206218,1.2991045317962173,-0.6008754897581468,1.294589266134084,0.34070064751595436,-0.42090601294691526,1
3146,0.6894336713502689,-0.6175686715060882,2.918997811514006,0.1741150421007783,0.9691909643919441,0.7724640827906323,1.441774242484749,0.7744098162224595,0.10948284995474755,-1.3076237818774896,1
4065,-0.33029930840995514,-0.6175686715060882,0.8664748427034273,1.4323622163101857,0.8315696255039794,-0.7686839464946928,-0.5835543907954107,-0.7746851524431393,0.3729817571509728,-0.8751302243617664,1
147,-0.33029930840995514,-0.6175686715060882,-0.8398085059497324,-0.8292347622904674,-0.23443001797090118,0.08376705735603587,-1.009405436206726,0.08974861781638059,-0.42067136582260545,-0.12358705313620313,0
2387,-0.33029930840995514,-0.6175686715060882,-0.6543254910232301,-0.11813454279577625,-1.8135983784661383,0.2982383763748913,-1.009405436206726,0.30158873180630663,-0.42067136582260545,0.4657196532547043,0
1089,-0.33029930840995514,-0.6175686715060882,0.7946457839966743,-0.742563267393608,-0.8068785486504246,0.3339835962113671,0.6247143495875908,0.3280687460550474,-0.42067136582260545,0.8744992676601993,0
2895,-0.33029930840995514,-0.6175686715060882,-0.2760135991929384,-1.0439436928304158,1.0111390263697169,0.3339835962113671,-1.009405436206726,0.3280687460550474,-1.1820433791611653,-0.15330245342517343,0
425,-0.33029930840995514,1.6192531229948277,0.7450612156499853,0.41962268690519494,-0.8503056785640434,1.0131427731044098,1.441774242484749,1.0165491165223064,-1.1820433791611653,-0.12654632103874253,0
3175,-0.33029930840995514,1.6192531229948277,0.658503117071789,0.5596550727766207,0.27462459916408444,-0.33579697713999657,-0.1923455433095676,-0.33761858781255977,0.34070064751595436,-0.28855811753599314,1
2089,-0.33029930840995514,1.6192531229948277,-1.3632011718314472,-0.06888937524074222,-0.27588318743390106,-0.5953921195370068,0.6247143495875908,-0.5987317526508784,0.34070064751595436,0.4233342779278118,0
